Nombre Carpeta;Nombre Imagen;Ruta Imagen;Descripciones imagenes
screw_bag/train/good;320.png;https://drive.google.com/uc?id=11xZ6OG2SuF9_6fARdXJL2LgAIs7vnYqh;The image shows a small, clear plastic bag containing two bolts, two washers, and two nuts. The bolts have cylindrical heads and threaded shafts. The washers and nuts appear to be standard size, with a shiny metallic finish similar to the bolts. The plastic bag is resealable, featuring a line of recycling symbols and text along one edge. The components inside are neatly arranged, with no visible damage or deformities on the bag or contents.
screw_bag/train/good;319.png;https://drive.google.com/uc?id=19g95Rku73s9XO8uBlXRzUiHHxUPO51ON;The image shows a clear plastic bag containing two machine bolts, two nuts, and two washers. The bolts are silver and metallic, featuring hexagonal heads with threaded shafts. Each bolt is paired with a corresponding nut and washer, which are also metallic and silver. The plastic bag is transparent, with recycling symbols imprinted along the sealed edge. The contents are neatly arranged, and there are no visible signs of damage or manufacturing defects on the components or the bag. The bag's seals appear intact, indicating it is unopened.
screw_bag/train/good;318.png;https://drive.google.com/uc?id=1RBwJuSvbcpgTgfawpCH57rIBvyla0wkK;"The image shows a clear plastic bag containing metal hardware items. Inside the bag, there are two bolts with hexagonal heads, each featuring a threaded shaft. Additionally, there are four washers and two nuts included. The bag itself has markings along the side, including recycling symbols and the text ""PE-LD 04."" The items appear organized and undamaged, with a shiny metallic finish. The plastic bag is slightly crumpled at the top but appears sealed and intact."
screw_bag/train/good;317.png;https://drive.google.com/uc?id=1gFL25xnw05P6m6VeimkNjcCUthK28M-U;"The image shows a small plastic bag containing metal hardware components, including two bolts, three nuts, and three washers. The bolts appear to be roughly the same size, with visible threading. The washers are circular with a smooth surface, and the nuts are hexagonal. The bag is a reclosable type with a clear front, allowing the contents to be easily seen, and has recycling symbols with ""PE-LD"" printed on the side seal. The items seem uniformly manufactured with no visible damage or discoloration, and the bag is properly sealed without any tears or defects."
screw_bag/train/good;315.png;https://drive.google.com/uc?id=1WbhML2oN7tD4psAls4yrr8QDyqKgAgZJ;"The image shows a transparent plastic bag containing hardware components, including two hex nuts, two washers, and two bolts. The bolts are aligned with the heads at the same level; one bolt is significantly longer than the other. One washer appears aligned with the longer bolt. The bag is sealed at the top, with recycling symbols and the code ""PE-LD 04"" visible along the right edge. The contents appear clean and free from visible rust or other imperfections. The bag has slight wrinkles, but it doesn't seem to affect the components inside."
screw_bag/train/good;314.png;https://drive.google.com/uc?id=1QQ7kQ2CTUJ7H1H707H79H7yR8sRy2LfL;The image displays a clear plastic bag containing two hex bolts, two washers, and one nut. The bolts have a metallic finish with visible threads and hexagonal heads. The washers appear to be standard flat washers, and the nut is hexagonal. The plastic bag has a resealable mechanism and printed symbols, possibly recycling symbols, with numbers and letters on the right edge. The overall packaging appears neat, and the parts inside are well-arranged. There is no visible damage or discoloration on the metal components or the bag.
screw_bag/train/good;312.png;https://drive.google.com/uc?id=1nKysrDngL51cC_NA12lpzMo8H-xi-6-2;"The image shows a transparent plastic bag containing hardware components: two bolts, two washers, and one nut. The bolts are metallic with a threaded section, and they appear to be of the same size and finish. The washers are circular with a shiny, reflective surface, and they seem to match in size. The single nut visible in the image is hexagonal and also metallic. The bag is transparent with a printed recycling symbol and ""PE-LD"" text along the right edge. The plastic has a slightly glossy appearance, and there are no visible tears or damage to the bag or components. The composition inside appears organized, with no evident anomalies."
screw_bag/train/good;311.png;https://drive.google.com/uc?id=1XaB4480T4OWpgkmjfVDKCxeGy4JwaCNv;"The image shows a clear plastic zip-lock bag containing metal hardware components. Inside the bag are two hex bolts, two nuts, and two washers. The bolts and nuts appear to be shiny and metallic, indicating that they are likely new and unused. The washers include one regular washer and one split washer. The bag itself has a recycling symbol along the right edge with ""be-FD"" and ""04"" noted, suggesting it's made from a recyclable material. The contents are neatly placed with no visible damage or defects to the items or the bag. The background is black, highlighting the transparency of the bag and its contents."
screw_bag/train/good;310.png;https://drive.google.com/uc?id=1v2U7Bwhe9KEFIEZJ_dw8aQfGVG6NX_7M;"The image shows a transparent plastic bag containing metal hardware components, including two screws, two nuts, and two washers. The screws have cylindrical heads and appear to be fully threaded. The nuts and washers have a shiny, metallic finish and are hexagonal and circular in shape, respectively. The bag has recycling symbols printed along the edge, labeled ""PE-LD 04."" The components inside the bag appear clean and undamaged, and the plastic bag is sealed without any visible tears or defects. The arrangement of the items is somewhat disordered but visibly clear through the bag."
screw_bag/train/good;309.png;https://drive.google.com/uc?id=1nE2piJoYJsA82ZYM5ONhtBKCFl7vmZ1G;"The image shows a transparent plastic bag containing several metal components, including two screws, two washers, and two nuts. The screws have a shiny finish and appear to be in good condition with no visible rust or damage. The washers and nuts also have a shiny metallic appearance, and there are no visible defects or deformations. The bag is sealed, and along the edge, there are recycling symbols and markings indicating ""PE-LD"" and ""04,"" which denote the type of plastic used. The contents are well-arranged, allowing for easy visibility of each item inside."
screw_bag/train/good;307.png;https://drive.google.com/uc?id=1qKUFkmugamddTxGlZyS7LG-ZLhXIdGM0;"The image shows a transparent plastic bag containing a set of metal hardware components. Inside the bag, there are two bolts, two nuts, and two washers. The bolts have a metallic sheen and exhibit threading along their shafts. The nuts are hexagonal, and the washers are circular with central holes. The plastic bag is sealed and has a printed recycling symbol and ""PE-LD 04"" along its side. The components appear to be neatly arranged within the bag, and the plastic is clear, revealing the items clearly without any visible distortions or defects."
screw_bag/train/good;306.png;https://drive.google.com/uc?id=1LM3nCXYVqAlVEchMIIsUQ9F1qvjWO8KP;"The image shows a transparent plastic bag containing metal hardware components. Inside the bag, there are two hex bolts, two nuts, and two washers. The components appear to be made of metal with a shiny, silver finish. The bag is sealed and features a printed recycling symbol and the marking ""PE-LD 04"" along the right edge. The items within the bag are neatly arranged, and there are no visible defects or irregularities on the components or the bag itself. The background is a solid black color, which contrasts with the clear bag and metallic contents."
screw_bag/train/good;305.png;https://drive.google.com/uc?id=1kHNNQ06R5A2KFCK15a2fE_sWaegBfxsB;"The image shows a clear plastic bag containing two bolts, two nuts, and two washers. The bolts are metallic and have a uniform thread. The nuts and washers appear to be in matching metallic material. The bag is sealed with a printed recycling symbol and the code ""PE-LD"" repeated along the right edge. The plastic bag is slightly crumpled at the top left corner. There are no visible scratches, dents, or deformations on the metal components themselves. The bag appears intact without any tears or holes."
screw_bag/train/good;302.png;https://drive.google.com/uc?id=1N-had4gp6JivvdVk4iEVSZg0cfpAxps8;"The image shows a resealable plastic bag containing two metal bolts, two nuts, and two washers. The items appear to be new and free from visible defects. The plastic bag is labeled with recycle symbols and the material type ""PE-LD 04"" along the right side, indicating it is made from low-density polyethylene. The bag is slightly crumpled and transparent, clearly showing its contents. The lighting highlights the shiny, metallic surface of the bolts and nuts. The items are neatly arranged, and there are no apparent signs of damage or wear."
screw_bag/train/good;301.png;https://drive.google.com/uc?id=1TOb9dZm-KyXR355zGMjXf5Md3hyfLXQK;The image shows a clear plastic ziplock bag containing two metal bolts, two nuts, and two washers. The bolts have a shiny metallic appearance and appear to be in good condition with no visible signs of rust or damage. The nuts and washers also have a metallic shine and appear intact without any visible deformities. The bag itself has recycling symbols and information printed on the right side seam, and it appears well-sealed with no visible tears or holes. The items inside the bag are neatly arranged and show no signs of damage or wear.
screw_bag/train/good;300.png;https://drive.google.com/uc?id=1nv8DebInIEL6f70ig3bYFws3MFDn0TGt;"The image shows a clear plastic bag containing two silver bolts, two hex nuts, and two washers. The bag has a zipper closure and is marked with recycling symbols labeled ""04 PE-LD"" along the right seam. The contents are neatly arranged, with no visible scratches or deformations on the metal parts. The bag itself appears intact without any tears or visible damage. The materials inside look unused and in good condition."
screw_bag/train/good;299.png;https://drive.google.com/uc?id=18_Fl6hC2hwE8k5k3JzPd_pCWwZNjBqEu;"The image shows a clear plastic bag containing metal hardware components. Inside the bag, there are two bolts, two nuts, and three washers. The bolts have a shiny metallic finish and are positioned such that one is lying horizontally with its threaded section facing right, while the other is positioned vertically. The nuts and washers are neatly grouped together. The plastic bag is sealed and has a printed recycling symbol along the right edge indicating ""04 PE-LD."" The bag appears to have no visible damage or deformation, and the contents are clearly visible through the transparent material. The hardware components also appear to be in good condition, with no visible signs of wear or defects."
screw_bag/train/good;298.png;https://drive.google.com/uc?id=1NPQ9UGsimMHtFvIm7AuI6FyioY8cu7tF;"The image shows a clear plastic bag containing metal hardware components on a black background. The bag includes two threaded bolts, two hex nuts, and two washers. All components appear metallic and shiny, indicating they are likely made of steel or similar alloy. The bag is sealed and features printed recycling symbols and the material code ""PE-LD"" on the right edge. There is no visible damage or defects to the contents or the packaging. The bag is neatly sealed with no signs of tampering or wear."
screw_bag/train/good;297.png;https://drive.google.com/uc?id=16NYIDvt1rFwBdboEA_03zBcF2YOZkJMs;The image depicts a clear plastic bag containing some metal hardware components: two bolts, two nuts, and two washers. The bolts appear to be of different lengths. All the pieces have a shiny metallic finish and seem to be in good condition with no visible rust or defects. The bag has a printed recycle symbol and some text along the right edge. The seal of the bag appears intact, with no visible tears or damage.
screw_bag/train/good;296.png;https://drive.google.com/uc?id=1Zr8UP91Q_HTZnLEiNibEfAmUqF5iC4Xv;The image shows a clear plastic bag containing metallic hardware components, including two bolts, two nuts, and two washers. The bolts have a shiny, silver appearance with threaded sections, while the nuts and washers are also metallic and similarly shiny. The bag is closed and has recycling symbols printed along its right edge, indicating it is likely made from recyclable plastic material. There is no visible damage or deformation on the components or the bag. The arrangement appears neat, with no apparent anomalies.
screw_bag/train/good;295.png;https://drive.google.com/uc?id=1XZnE3ECJAzjQDzWWfFuvtDEjSTBG4oks;"The image depicts a small plastic zip-lock bag containing two metal bolts, two washers, and two hex nuts. The bag is transparent with a sealable edge at the top, featuring recycling symbols marked with ""04 PE-LD"" along the right side. The bolts and nuts appear to be metallic with a shiny surface, and the threads on the bolts are clearly defined. The washers have a smooth, circular appearance. The plastic bag itself is clean, and the items inside are organized and without visible damage or deformation. The edges of the bag are neatly sealed, and the contents seem appropriate for typical packaging."
screw_bag/train/good;294.png;https://drive.google.com/uc?id=1_-PhlzdDkS2YJS64EnM3CKLEr6rhHtK_;The image shows a clear plastic zip-lock bag containing two bolts, two nuts, and two washers. The bolts are metallic with visible threading, and their surfaces appear reflective, indicating a likely metallic finish. The nuts are hexagonal and appear to match the bolts in finish. The washers are flat and circular, also with a similar reflective metallic look. The plastic bag is sealed at the top and has recycling symbols printed on the sealing strip, indicating it is made from recyclable material. There appear to be no visible scratches, dents, or deformations on the items or the packaging.
screw_bag/train/good;293.png;https://drive.google.com/uc?id=1Idd12xJWthBQ6UY5g68CsQjmyaBmPNXO;"The image shows a clear plastic bag containing several metal components, including two bolts, two nuts, and two washers. The components appear to be of a shiny metallic finish and are laid out in an orderly fashion inside the bag. The bag is sealed and has recycling symbols and the text ""LD 40"" printed in white along the right edge. The contents and the bag appear to be in good condition, with no signs of damage or defects visible in the image."
screw_bag/train/good;292.png;https://drive.google.com/uc?id=1XuskzTEeAusKwA_yVd1w0cgU0w3sXXS9;The image shows a clear plastic bag containing two bolts, two nuts, and a washer. The bolts appear metallic with threaded sections, and both nuts match the size of the bolts. The washer is also metallic, lying alongside the bolts and nuts. The plastic bag has a sealing strip at the top, indicating it might be resealable. The bag features printed recycling symbols and text along the right edge. The components inside the bag appear clean and without visible damage. There are no noticeable misalignments or deformations in the components.
screw_bag/train/good;291.png;https://drive.google.com/uc?id=109Q1fMlv00Gr-NTMsPG3kGeHqmZ4lPl5;"The image shows a clear plastic bag containing metal hardware components, specifically two hex nuts, two washers, and two screws with slotted heads. The components appear to be evenly spaced within the bag. The screws and washers display a shiny metallic finish. The plastic bag has a resealable strip on the right side, where recycling symbols and ""be-TLD"" text are printed multiple times. The surface of the bag has a slightly crumpled appearance but is intact. The contents inside the bag are properly placed, and there are no visible defects or damages on the components from this view."
screw_bag/train/good;289.png;https://drive.google.com/uc?id=15BdVEggbiLLEzx-pOCq7YFhBz0cjuMnU;"The image shows a clear plastic bag containing two metallic hex bolts, two hex nuts, and two washers. The bolts have a shiny, metallic finish with visible threading, and the nuts and washers are similarly metallic. The bag itself is sealed and features a printed recycling symbol and the text ""be-GO"" along its side. The contents appear to be orderly, with no visible damage or deformation to the hardware. The bag is set against a dark background which contrasts with the metallic items and enhances their visibility."
screw_bag/train/good;287.png;https://drive.google.com/uc?id=1hI9wJ1jC_Lb7SddoveXL25RyZbNv6HF9;"The image shows a clear plastic bag containing metal hardware components: two bolts, two nuts, and two washers. The bolts have a threaded design and are placed parallel to each other. The nuts and washers appear to be neatly aligned next to the bolts. The plastic bag is zipped and labeled with ""04 PE-LD"" recycling symbols along the right edge, indicating the type of plastic. The contents and bag appear to be in good condition, with no visible deformities or damage to any of the hardware or the bag itself. The lighting creates reflections on the bag's surface, but nothing obscures the visibility of the contents."
screw_bag/train/good;285.png;https://drive.google.com/uc?id=1MPm3kREeY3gl6vRI83QnJFfh8Mm46064;"The image shows a small plastic bag containing metal hardware components, including three hex nuts and a bolt with a couple of washers. The bag is transparent with a sealable strip at the top, featuring recycling symbols and ""PE-LD 04"" printed repeatedly along the edge. The components appear to be uniformly shiny, indicating they are likely new and unused. The bag is neatly sealed, and there are no visible imperfections or damage to the packaging or the hardware items inside."
screw_bag/train/good;284.png;https://drive.google.com/uc?id=10_rDVQBMWs_IcKKJwXGTmLYp9yq5grWZ;"The image shows a clear plastic bag containing metal parts, specifically two bolts, two washers, and two nuts. The larger bolt is placed horizontally, while the smaller bolt is positioned at an angle beside it. Two nuts and two washers are loosely arranged nearby. The plastic bag has a printed recycling symbol and the designation ""PE-LD"" on the right side. The bag appears intact and the components inside seem to be in good condition, with no visible signs of damage or corrosion. The bag is sealed along the top edge with no apparent tears or openings."
screw_bag/train/good;283.png;https://drive.google.com/uc?id=1bfMkfH_ySU9oE-0-Q3tYG1xxdKaprjV1;"The image shows a plastic bag containing metal hardware items, including two bolts, two washers, and three nuts. The items appear to be in good condition, with a shiny, metallic finish. The clear plastic bag is sealed and labeled with recycling symbols and the material code ""PE-LD"" along the right edge. The bag doesn't show any signs of damage, tears, or holes, and the items inside are organized with no visible defects or rust. The surface of the bag has some light reflections due to it being glossy. Overall, the items and packaging appear intact and well-preserved."
screw_bag/train/good;282.png;https://drive.google.com/uc?id=1SL_bFAK79ywiFJvehwOrJWTCkmyBVxLQ;"The image shows a transparent plastic bag with hardware components inside, including two threaded bolts, two washers, and four hex nuts. The bag features recycling symbols and the text ""LDPE-04"" along the right edge. The components appear metallic with no visible rust or discoloration. The bolts and nuts seem properly threaded, while the washers are smooth and unblemished. There are no apparent tears or damages on the plastic bag, and it appears to be sealed. The background is a solid black surface enhancing the visibility of the contents."
screw_bag/train/good;281.png;https://drive.google.com/uc?id=1vpIRzgSThCMEGKgM-Ds5z2Mw_w3l9GRJ;The image shows a clear plastic bag containing several metal components: three hex nuts, two washers, and two bolts with hexagonal heads. The components appear to be new and free from visible damage such as scratches or deformations. The plastic bag features printed recycling symbols on the right side, displaying the symbols for LDPE (Low-Density Polyethylene) with a recycling code of 04. The bag appears sealed and intact. The components inside are arranged randomly, suggesting they are being stored or packaged together. The lighting highlights the metallic finish on the components, giving a clear view of their details.
screw_bag/train/good;280.png;https://drive.google.com/uc?id=1xpnfAC-sVQcNTonHaBMtyMOfnodUPyXh;The image shows a clear plastic bag containing hardware components: two bolts, two nuts, and two washers. The bolts and washers are metallic, with the nuts and washers being hexagonal in shape. The hardware appears to be new and free of any visible rust or damage. The plastic bag has a resealable closure and printed recycling symbols along the right edge. The components are slightly scattered inside the bag but appear undamaged. The bag itself shows a fold at the top, but no tears or imperfections are visible.
screw_bag/train/good;278.png;https://drive.google.com/uc?id=1VPGj7-iP91l5w9hky33RLVf7mPkSXhK0;"The image shows a clear plastic ziplock bag containing two metallic bolts, two nuts, and two washers. The bolts are placed parallel to each other, oriented with the head of the bolts pointing towards the top of the bag. The nuts and washers are positioned beside the bolts. The plastic bag has recycling symbols and code ""04 PE-LD"" printed along the right edge. The hardware appears clean and free from any visible defects such as rust or scratches. The clarity of the bag allows for a clear view of its contents."
screw_bag/train/good;277.png;https://drive.google.com/uc?id=1_hMjBIe7rFUTHnJ76APqkJXue6oIuvHR;The image shows a clear plastic bag containing metal fasteners. Inside, there are two hex bolts of different lengths, two washers, and two hex nuts. The washers show slight evidence of a manufacturing seam. The plastic bag has recycling symbols and text on the right-hand side, suggesting it is recyclable. There is no visible damage or deformation to the fasteners, and the bag appears inflated and properly sealed. The components inside maintain a metallic sheen, indicating they are new and unused.
screw_bag/train/good;276.png;https://drive.google.com/uc?id=1afV5L5U8obeEiihgobDWqpTrFLjelTCx;The image displays a transparent plastic bag containing two screws, two hex nuts, and two washers. The screws, nuts, and washers all appear metallic and have a shiny finish. The screws are positioned in the bottom right of the bag and have sharp, well-defined threads. The washers are circular with a hole in the center and lie flat within the bag. The hex nuts have visible hexagonal shapes. The bag has white recycling symbols and codes printed on the right side. There are no visible defects on the items or the bag itself.
screw_bag/train/good;274.png;https://drive.google.com/uc?id=14E8Npqerf0cqnBNLpDYzm0Tpo1IsByE4;The image displays a clear plastic ziplock bag containing several metal components: two bolts, two washers, and two nuts. The bolts have consistent threading and a shiny metallic finish. The washers appear circular and also have a reflective surface. The nuts display a standard hexagonal shape. The plastic bag features a recycling symbol and text along the right edge. The contents are neatly arranged, and the bag appears sealed without any visible damage or irregularities. The overall presentation is clean, with no visible dirt or scratches on the components or the packaging.
screw_bag/train/good;273.png;https://drive.google.com/uc?id=10TFH8dVNPGaPP7MG-glW0w8zAKF2qxPk;The image shows a clear plastic bag containing metal components. Inside the bag, there are two hexagonal bolts with threaded ends, one of which is oriented upward while the other is angled downward. Alongside these bolts are three hexagonal nuts and one split washer. The components appear evenly spaced and neatly arranged. The plastic bag has recycling symbols printed along the right edge, indicating the type of material. There is some reflection and distortion on the bag's surface, but the hardware inside appears intact and free of visible damage.
screw_bag/train/good;272.png;https://drive.google.com/uc?id=1gw3YqMd2kldpwXsljjLv8b4F4s_siQsX;"The image shows a sealed plastic bag containing hardware components. Inside the bag are two hex bolts, two hex nuts, and two washers. The components appear metallic and uniformly shiny, indicating they are likely new and unused. The plastic bag is transparent with printed recycling symbols and ""PE-LD 04"" markings along the right side, indicating the type of plastic. No visible damage or anomalies are detected in the components or the packaging."
screw_bag/train/good;270.png;https://drive.google.com/uc?id=1mPE9VtVnkihyKWFsbAJD7OrT5P2W1USD;The image shows a transparent plastic bag containing two bolts, two washers, and two nuts. The bolts have a hexagonal head, and the threading appears even and consistent. The washers and nuts are placed alongside each bolt. The bag features white recycling symbols and text on the right side. The plastic appears to be intact, and the hardware items all look clean and free from visible defects such as rust or damage. The packaging seems to be sealed properly at the top.
screw_bag/train/good;269.png;https://drive.google.com/uc?id=1tqUaD1GJTJv9ImoxmSX7-FBhxpcjJPeC;The image shows a clear plastic bag containing metal hardware components: two hex bolts, two hex nuts, and two washers. The bolts are aligned parallel to each other, and each is accompanied by a nut. The washers, which are likely spring washers, are positioned loosely near the top of the bag. The components appear to be made of shiny metallic material, possibly steel, with no visible rust or corrosion. The bag has distinctive markings along the right edge, including recycling symbols and text denoting the material. The bag's sealing at the top indicates it might be resealable. No visible defects or damage can be seen on the components or the bag itself.
screw_bag/train/good;268.png;https://drive.google.com/uc?id=12OkxMJJTZxkZ8af8uADYx2dnkhD-RLm7;"The image shows a clear plastic bag containing metallic hardware components. Inside the bag, there are two threaded bolts and four hexagonal nuts. The bolts appear to be of the same size and finish, with threading visible along most of the shaft. The nuts also share a uniform metallic finish consistent with the bolts. The plastic bag has a zip lock closure and features a repeated recycling symbol with ""PE-LD"" and the number ""04"" along the right side. The components are neatly arranged within the bag, and there are no visible deformations or damage to the components or the plastic packaging."
screw_bag/train/good;267.png;https://drive.google.com/uc?id=1Bp15_JTymnVAsfdnsZ1JxFiDKMiEWyq2;"The image shows a transparent plastic bag containing metal hardware components. Inside the bag are two hexagonal nuts, two split lock washers, one flat washer, and two hex bolts. The components are neatly arranged. The plastic bag is labeled with recycling symbols along the right edge, indicating ""PE-LD"" with the recycling code ""04."" There are no visible signs of damage, such as scratches or rust, on the metal components. The plastic bag appears intact, with no visible tears or holes."
screw_bag/train/good;266.png;https://drive.google.com/uc?id=1w7g6DP8-s-3F7YRszyoXFb8MbPsjShai;The image shows a clear plastic bag containing hardware components. Inside the bag, there are two metal hex bolts, two hex nuts, and two flat washers. The bag is sealed and has recycling symbols and the text “be-rd 04” printed in white along one edge. The components appear to be new, with no visible rust, deformation, or damage. The plastic bag has some reflections and creases but no tears or holes.
screw_bag/train/good;265.png;https://drive.google.com/uc?id=18z9LtqWzF5vkPdUUoMW2LzQQQy7uthgO;"The image shows a clear plastic zip-lock bag containing two metallic bolts, two nuts, and two washers. The bolts have a shiny metallic finish and appear clean, with no visible rust or deformities. The threads on the bolts look intact, and the washers and nuts also have a similar metallic sheen. The bag is sealed with a printed recycling symbol marked as ""04 PE-LD"" along the sealing edge. The transparency of the bag is clear, and there are no visible tears or holes. The contents are neatly arranged inside, and the packaging appears intact."
screw_bag/train/good;264.png;https://drive.google.com/uc?id=1BM8VuAeNpJpIAeTydVV1hMWviiVrY13Z;"The image shows a clear plastic bag containing metal screws, nuts, and washers. The bag is sealed and features a printed design of recycling symbols and ""PE-LD"" on the side. Inside, there are two screws, each with threading and a shiny metallic finish. Alongside the screws are two washers and two nuts with matching metallic finishes. The components appear neatly arranged with no visible damage or deformities on the visible parts. The plastic bag itself is free from tears or discolorations."
screw_bag/train/good;263.png;https://drive.google.com/uc?id=1ZSJSQWdxVDEnBQvkm5ZVbV7Xack-vFW2;The image shows a transparent plastic bag containing several metal hardware components. Inside the bag, there are two bolts with threaded shafts and hexagonal heads, three hex nuts, and a single washer. The components appear to be evenly distributed within the bag. Along the right edge of the bag, there is a pattern of white printed symbols and numbers, likely indicating recycling information or material type. The surface of the bolts and nuts looks shiny and metallic. The plastic bag appears sealed at the top and has a slightly crumpled texture, but there are no visible tears or damages. The components inside the bag appear clean and undamaged.
screw_bag/train/good;262.png;https://drive.google.com/uc?id=1fzvKyXLWYrtFcEJqZ0yTOUEVI_gfYOBx;The image shows a transparent plastic bag containing metal hardware components: two bolts with visible threading and two nuts. Additionally, two washers are present alongside the bolts. The bag has recycle symbols and markings along its right edge. The components appear clean and metallic with no visible signs of rust or damage. The bag is sealed and the contents are positioned randomly inside. The plastic looks clear and intact.
screw_bag/train/good;261.png;https://drive.google.com/uc?id=1nKvnD96gfNo0rkB4qSAF-Fh4o_LQQoCq;The image shows a clear plastic bag containing two bolts, two nuts, and two washers. The bolts have a reflective metallic surface, consistent with standard steel fasteners. The nuts and washers also appear to be made of similar material, with no visible signs of rust or damage. The plastic bag is resealable and has printed recycling symbols along the side, indicating the material type. The fasteners inside the bag appear neatly arranged, and the bag itself is unsealed and slightly wrinkled, suggesting it may have been handled or moved. No visible defects or irregularities are present in the components.
screw_bag/train/good;260.png;https://drive.google.com/uc?id=1YLmqOMh7Y7VL_2ad0wa3lPKL-X1cEgCq;"The image depicts a transparent plastic bag containing metal hardware components, including two screws, two nuts, and two washers. The screws appear to be of equal length and have a shiny metallic finish, with no visible scratches or deformations. The washers and nuts also appear to be in good condition without noticeable defects. The bag features recycling symbols and ""PE-LD 04"" printed along the right edge, suggesting the material is low-density polyethylene. The contents are distributed evenly inside the bag without apparent signs of damage to the components or the packaging."
screw_bag/train/good;258.png;https://drive.google.com/uc?id=1LTJYRaSlimmYROpdLqHqYMh5ajvyA5Ci;"The image shows a transparent plastic bag containing metallic components, including two bolts, two washers, and two hex nuts. The contents are arranged in a scattered manner. The bag features recycling symbols labeled as ""04"" along the right edge. The bolts appear clean and reflective, indicating a metallic sheen, while the washers and nuts show no visible signs of wear or damage. The plastic bag appears intact without tears or openings. The image has a dark background, enhancing the visibility of the items within the bag."
screw_bag/train/good;257.png;https://drive.google.com/uc?id=1VWlFjsUs0aJt2KphGi0Q3MwxeOC7IDj2;"The image displays a clear plastic zip-lock bag containing several metal components. Inside the bag, there are two bolts, two hex nuts, and several washers. The items appear metallic, likely silver in color, and are neatly arranged. The bag is transparent with a white recycling symbol and ""PE-LD 04"" printed repeatedly along the top edge. The bag seems intact, with no visible tears or openings, and the contents do not show any apparent defects such as rust or deformation. The background is a plain, dark surface, providing contrast to the clear bag and its contents."
screw_bag/train/good;256.png;https://drive.google.com/uc?id=134aaymQWbYXaj0RePf5X7O5m5GEM85_s;The image shows a clear plastic bag containing two metal bolts, two hex nuts, and two washers. The bolts are threaded with hexagonal heads, and appear shiny and metallic. The nuts are also hexagonal and metallic, matching the bolts. The washers are circular with split openings, likely indicating they are lock washers. The plastic bag has a seal at the top and recycling symbols on the right side. All items appear to be in new condition without any visible defects.
screw_bag/train/good;254.png;https://drive.google.com/uc?id=1IQyJuD9x2t4_l_DHLwyg2L_BQi7AYEFM;"The image shows a clear plastic bag containing a few metal components. Inside the bag, there are two bolts partially visible, with threads intact, alongside two nuts that appear to match the bolts in size. Additionally, there is a washer positioned near the top of the bag. The bag has a printed texture with recycling symbols and ""PE-LD"" indicating that it is made of low-density polyethylene. The components seem to be well-organized, and the plastic bag appears intact with no visible tears or damage."
screw_bag/train/good;253.png;https://drive.google.com/uc?id=1fxOa8karSk3PKoJj-VXVGG8EyBavhJsZ;"The image shows a clear plastic bag containing various metal hardware components including bolts, nuts, and washers. There are two bolts, one larger and one smaller, both with hexagon socket heads. The threads on both bolts appear intact with no visible damage. There are two hex nuts, both with clean edges and threads. Additionally, two washers are visible, with one showing a split design. The plastic bag has printed recycling symbols and ""PE-LD"" text along the right edge. The bag and components appear undamaged with no signs of corrosion, discoloration, or misalignment. The bag itself is sealed and the contents are arranged loosely inside."
screw_bag/train/good;252.png;https://drive.google.com/uc?id=19ctE36WuItVv_Gdh3pRer4q97DgNqMCa;The image shows a clear plastic bag containing several metal components, including two bolts, two nuts, and two washers. The bolts and nuts appear to be of standard cylindrical shape with a shiny metal finish. The washers are circular with a similar metallic finish. The plastic bag features a resealable strip at the top and recycling symbols and a label along the right side, indicating the material is recyclable. The components inside the bag appear organized and evenly spaced, with no visible damage or wear. The background is a solid dark surface that highlights the contents of the bag.
screw_bag/train/good;251.png;https://drive.google.com/uc?id=1rsiIjS3a56gOzDJKwcFRa50CY8SLLcgn;The image shows a transparent plastic bag containing metal hardware components, including two bolts, two nuts, and two washers. The larger bolt and smaller bolt both have hexagonal sockets on the head, indicating they are hex bolts. The nuts are hexagonal with threading visible inside. The washers are ring-shaped, consistent with standard flat washers. The plastic bag has a series of recycling symbols printed along the top edge. The hardware appears clean and free from scratches, rust, or any visible defects, and the bag is sealed properly without any visible tearing or damage.
screw_bag/train/good;250.png;https://drive.google.com/uc?id=1U-mlw-1sP5VJIjYrRAV7kn3kjeZX4ri7;The image shows a clear resealable plastic bag containing metal hardware. Inside the bag, there are two bolts and three hex nuts. The bolts appear to be of identical size and have a threaded shaft with a rounded head. The hex nuts are also uniform and positioned around the bolts. The plastic bag has recycling symbols and markings along the right edge, indicating plastic type. The bag is slightly crinkled but otherwise intact. The hardware appears to be in new condition with no visible signs of rust or damage.
screw_bag/train/good;249.png;https://drive.google.com/uc?id=1_-Gm9B4Sm3tQKTEsZMlBYBeLSYKMb4Pw;"The image shows a clear plastic bag containing metal hardware components: three bolts and three nuts. The bolts have a hexagonal head and are shiny with visible threads. The nuts appear to be standard hexagonal nuts. The plastic bag is sealed and has a printed recycling symbol along the side, marked with ""04 PE-LD"". The bag is mostly transparent, with no visible damage or tears. The components inside appear clean and undamaged."
